"","IDNUM","CDEXE","OTEXE","OTE64F","OTEFDD","OTEFDA","EXTR2","NREG","ZDEFA","ZENVI","FOAGR","FOGEN","TRA05","SEXEP","EFF10","UTANS","UTARG","UTASA","UTATO","UGBBO","UGBCA","UGBHE","UGBOV","UGBPO","UGBTO","SAFVD","SAFER","SAUTI","SUTOT","SFPTO","CHAFF","PRODV","PRODH","PRODT","PRODA","ACHAN","PRODP","PROEX","PBRTCOU","PBRTO","PBRTEXC","PITOT","PROBR","VAFER","VAPBR","EBEXP","RESEX","RESFI","RESCO","RESCP","RESE3","TAIM5","TCIR5","TCAP3","TDTE3","CHRAM","CHRSE","CHRPH","CHRAC","CHRAG","CHRPV","CHRCA","ELECTQUA","ENTBT","ENTMT","LFERM","LMATE","ASSRE","ASSAU","TVANR","TXPRO","TAXES","AIMTX","FPERS","CHSOC","CFINL","CAGR4"
"164",44210,10,16,1610,1600,1516,"24.18395473816",28,1,0,5,3,5,1,0,"1.5","1.5","1","2.5",0,0,0,0,0,0,1,26,26,26,0,"1455303","1337889","0","2612","0","0","0","1357188","1414561","1416761","2200","0","1414561","414250","351767","316018","139358","-13844","125514","2200","127714","2578492","1406232","1746927","2243214","0","203080","159656","0","0","0","4275","214136","4037","15146","62483","8527","2428","10755",0,"47804","112","0","21621","9734","24517","3178"
"165",44211,8,16,1660,1600,1516,"82.4876763081445",28,1,0,3,2,9,1,0,"1","1","0","1",0,0,0,0,0,0,4,16,18,18,1,"280606","303271","0","0","0","0","0","304391","335445","362570","27125","0","335445","196295","176452","203160","129143","-1036","128107","21800","149907","394789.87","386576","583511.87","203997","0","11152","24520","0","0","0","7712","5642","2802","8070","19843","0","3451","12804",0,"1224","2350","648","0","0","1159","0"
"166",44227,8,15,1510,1500,1516,"70.2197630751298",28,22,0,4,3,6,1,0,"1","1","0","1",0,0,0,0,0,0,10,12,16,16,0,"179223","145913","0","10488","0","0","0","166998","200146.4","201108.4","962","0","200146.4","64195","49704","77439.4","66517.4","-12879","53638.4","-1833","51805.4","434757","116124","217185","334331","0","10148","19573","0","0","0","95","7148","248","1139","14491","0","2857","3441",0,"1200","1782","1342","0","0","9247","3687"
"167",44228,8,28,2821,2800,2829,"4.44278396674374",28,1,0,2,2,6,1,0,"1","1","2","3",2,0,2,0,0,2,0,4,4,4,0,"212309","0","204707","-425","2042","0","0","209284","215615.38","219496.38","3881","3570","219185.38","118990","113319","89088.38","52629.38","-2182","50447.38","3881","54328.38","196674","64922","128874","132722","3185","31593","5198","0","0","0","5147","11921","3313","1031","5671","14","0","4875",0,"94","0","639","26882","2824","1703","545"
"168",44229,8,28,2821,2800,2829,"4.44278396674374",28,22,0,2,2,7,1,2,"1","3.06","2.06","3.06",0,0,0,0,0,0,0,3,3,3,0,"202138","0","196377","0","0","0","0","203137","212104.79","216019.79","3915","0","212104.79","100433","98742","66915.79","20752.79","-3922","16830.79","3915","20745.79","265928","44664","65687","256062","0","16394","1481","0","0","0","5360","14058","6119","4576","1691","0","0","6217",0,"0","0","719","32903","7116","3737","227"
"169",44231,8,15,1510,1500,1516,"70.2197630751298",28,1,0,2,2,7,2,0,"1","1","0","1",9,0,9,0,0,9,6,13,16,16,6,"130005","113225","0","5496","21525","0","0","140246","175969","188595","12626","0","175969","48611","38124","67895","54500","-3786","50714","12568","63282","303237","136507","280230","159514","0","6523","14940","5755","0","943","7154","6708","397","6192","10487","0","0","7592",0,"2086","2295","409","0","0","4030","0"
"170",44232,9,83,8320,6184,6184,"36.4083617176187",28,1,0,4,4,7,1,0,"3","3","0","3",31,0,31,0,0,31,0,26,26,26,16,"373042","106384","0","1625","25862","0","231069","364987","436626","492626","56000","13221","449847","181756","144691","207320","170944","1568","172512","40201","212713","263535","309132","476220","103774","6062","8773","24036","34200","0","3240","13075","42106","1089","3654","37065","0","0","7781",0,"2769","0","2577","0","0","416","181"
"171",44234,9,16,1620,1600,1516,"25.7164018681208",28,22,0,3,2,8,2,0,"2","2","0.19","2.19",3,0,3,0,0,3,0,27,27,27,0,"630582","409258","0","23752","871","0","0","436623","515919","523091","7172","3375","519294","215990","162505","211014","140257","20119","160376","-1052","159324","283672","493029","534313","243214","19510","29076","38259","1350","15997","211","28183","16709","2321","10020","53485","904","0","8655",0,"3323","0","1454","4238","448","1204","0"
"172",44236,7,46,4600,4600,4600,"58.3990504003903",28,1,0,3,3,7,1,0,"1","1","0","1",15,0,15,0,0,15,4,11,13,13,12,"43721","26460","0","855","-9473","0","0","17842","40265.21","40265.21","0","0","40265.21","-40220","-43772","-22461.79","-27272.79","-533","-27805.79","0","-27805.79","176778","48329","215013","10094","0","6811","3676","582","0","57","4948","3394","0","4505","3552","0","570","3206",0,"195","622","271","0","0","145","412"
"173",44238,9,83,8320,6184,6184,"36.4083617176187",28,1,0,2,3,6,2,1,"2","2.5","0.62","2.63",20,0,20,0,0,20,1,21,21,22,13,"459179","91097","0","17130","-3885","26708","155526","488302","538393.29","570060.29","31667","3368","541761.29","182051","148385","175975.29","43188.29","-19574","23614.29","16291","39905.29","1108680","549123","287008","1374820","0","13975","10845","62179","0","2226","19327","63740","601","30945","33666","15978","0","18961",0,"1486","76","8623","9639","410","19885","1145"
"174",44240,9,47,4700,4700,4700,"25.2839425535209",28,1,0,3,3,4,1,0,"2","2","0","2",41,0,41,0,0,41,1,26,26,26,24,"276796","16618","0","-2400","82999","6000","184685","281902","320266.35","320266.35","0","13759","334025.35","116283","75943","111848.35","63425.35","-8441","54984.35","-50","54934.35","392540","149576","258919","283197","0","11521","7266","37625","0","1678","16846","24519","198","12625","40340","0","1884","8019",0,"1397","150","692","0","0","8269","237"
"175",44247,8,15,1510,1500,1516,"70.2197630751298",28,22,0,3,2,9,1,0,"1.4","1","0","1.4",2,0,2,0,0,2,9,13,17,17,9,"211769","107772","0","7273","-2270","0","0","137428","189974","201403","11429","768","190742","44152","35027","80760","63852","-2869","60983","-24362","36621","262854","138502","251207","150149","58","5483","10589","2617","0","300","5517","2770","2610","9665","9125","0","2837","5360",0,"2988","1866","708","0","0","3676","103"
"176",44249,8,74,7420,5374,5074,"4.39114953134449",28,1,0,3,3,5,1,0,"1","1","0","1",21,0,21,0,30,41,4,11,13,13,12,"157501","12619","0","1765","116606","9855","0","151881","177039.29","179957.29","2918","2960","179999.29","45198","34115","47308.29","27757.29","-6391","21366.29","2153","23520","416032","111374","259087","276619","0","1729","1168","17938","3562","1039","6779","12707","10445","6688","11083","0","0","6349",0,"560","135","11241","0","0","6291","108"
"177",44255,8,45,4500,4500,4500,"73.3105604665629",28,1,0,4,4,6,1,1,"1","1.21","0.21","1.21",14,0,14,0,0,14,2,10,11,11,9,"113679","742","0","824","7779","15800","101450","110795","124961.23","127061.23","2100","1221","126182.23","28875","20608","29452.23","3191.23","-4163","-971.77","1507","535.23","239782","58105","175513","122374","1494","3800","775","18610","3300","1618","3869","23571","511","5105","8267","0","0","7979",0,"512","334","348","3576","518","3751","445"
"178",44257,9,73,7310,6184,6184,"36.4083617176187",28,22,0,2,2,9,1,1,"2","3","1.13","3.13",38,0,38,1,0,46,2,23,24,24,18,"613346","67610","0","160","166384","57976","210595","565737","625161","659161","34000","0","625161","102962","84518","112399","-29545","-6554","-36099","8349","-27750","1159954","271181","586474","853477","0","10322","18161","104246","0","5629","12269","52281","1920","12473","18444","580","1821","12826",0,"5313","309","3854","20041","955","6977","16"
"179",44768,10,29,2912,2900,2829,"4.89963864859793",28,1,0,0,2,10,1,5,"3","12.27","9.33","12.33",0,0,0,0,0,0,1,1,1,1,0,"1321749","0","1328920","0","0","0","0","1334116","1363038","1396414","33376","0","1363038","681195","676459","452428","328730","-9178","319552","33376","352928","722489","358702","194729","884238","95146","257322","3687","0","0","0","180","44949","26004","2139","4736","7404","0","32240",0,"20002","45","0","192384","32676","15140","1639"
"180",44769,9,83,8320,6184,6184,"46.8592092702015",28,1,0,3,3,6,1,0,"1.5","1.5","1","2.5",29,0,29,0,0,29,0,18,18,18,12,"305440","102658","0","225","55202","16750","128082","289977","324330","326089","1759","0","324330","134553","107722","127839","76162","-1176","74986","1759","76745","286059","235562","354944","171805","0","8856","13700","31117","1785","3923","8074","31937","6529","12152","26831","1339","0","7360",0,"1589","0","749","10613","660","1631","0"
"181",44770,10,50,5220,5200,5074,"2.18068872744603",28,1,0,1,1,7,1,2,"1","4","4.5","5.5",0,0,0,0,0,46,0,0,0,1,0,"1036493","0","0","0","764979","263408","4992","770896","770996","774126","3130","0","770996","222483","222483","111961","19582","-15173","4409","3130","7539","456286","159221","-172006","790929","0","0","0","273135","0","47452","13064","85970","13617","37018","0","0","0","24664",0,"0","166","1458","98685","10213","14713","560"
"182",44771,8,46,4600,4600,4600,"12.537477132456",28,1,0,0,2,7,1,0,"1","1","0","1",27,0,27,0,0,27,2,13,14,14,14,"34328","-2700","0","0","30738","1800","0","28038","60305.62","128131.62","67826","0","60305.62","-1895","-13047","18441.62","-9570.38","-3297","-12867.38","12890","22.62","278822","60215","246139","92898","0","0","324","0","1018","835","3385","0","111","3962","11152","0","0","4257",0,"213","186","75","0","0","3311","14"
"183",44773,8,46,4600,4600,4600,"12.537477132456",28,1,0,3,3,6,1,0,"1.8","1.8","0","1.8",40,0,40,0,0,40,0,23,23,23,20,"188280","20987","0","-675","180248","0","0","201130","272815","272815","0","0","272815","82004","55805","124923","92934","-3364","89570","0","89570","276944","254715","365852","169207","0","5251","7055","33877","0","5301","8908","15095","1459","9542","26199","0","0","5657",0,"1557","0","882","0","0","1809","1668"
"184",44788,10,50,5220,5200,5074,"35.4663419385979",28,22,0,4,2,8,1,1,"1.2","3","2","3.2",0,0,0,0,0,50,2,26,26,26,3,"767156","103091","0","944","515361","128400","0","642282","697743","728686","30943","120111","817854","282446","236193","217075","126880","-6156","120724","29645","150369","405385","677771","455706","627450","7341","19456","31839","116940","0","18012","15192","71708","12847","31040","46253","0","0","22692",0,"947","106","1665","48726","21351","6283","550"
"185",44790,8,83,8330,6184,6184,"51.8633201707947",28,1,0,4,3,7,1,0,"1","1","0","1",30,0,30,0,0,30,7,23,26,26,17,"328394","123158","0","6852","108305","8550","3589","241904","295491.37","314283.37","18792","6349","301840.37","34269","14013","61111.37","23949.37","-24692","-742.63","16085","15342.37","653631","182094","148232","707305","5262","15659","25184","18669","0","299","20335","5091","3797","14539","20256","0","0","9426",0,"2525","1478","2187","0","0","6291","18645"
"186",44792,10,83,8310,6184,6184,"7.06048775679054",28,22,0,3,3,6,1,1,"3","3.75","0.75","3.75",33,0,33,0,0,33,1,28,28,28,16,"649158","249400","0","86573","68741","0","256411","666316","787393","796298","8905","13029","800422","322007","267906","324860","174931","13970","188901","8867","197768","728248","563612","902902","388958","2912","29027","36672","49457","4414","7859","26249","73508","15580","29237","54101","0","0","13820",0,"5370","0","1584","19566","16659","6268","706"
"187",44794,10,74,7410,5374,5074,"17.3585162622729",28,1,0,3,3,9,1,0,"4","4","1","5",47,0,47,0,0,50,1,26,26,26,23,"1219371","85200","0","5159","498316","112428","493793","1105828","1191469.28","1211750.28","20281","4801","1196270.28","313801","274264","320091.28","203687.28","-23751","179936.28","20281","200217.28","1189466","262821","371624","1085519","0","21445","22036","458924","1056","27050","24302","113850","3568","38588","39537","956","0","16757",0,"2626","0","5578","20787","4208","12631","11444"
"188",44797,8,83,8340,6184,6184,"51.8633201707947",28,22,0,0,3,10,1,0,"1","1","0","1",22,0,22,0,0,22,0,18,18,18,14,"130524","44523","0","4150","60129","28410","0","108802","151549","151549","0","20816","172365","24063","4369","44600","42758","292","43050","0","43050","138371","180469","296990","21850","0","3654","8997","4861","0","2524","5029","12592","253","14736","19694","0","0","3880",0,"816","0","1010","0","0","0","0"
"189",44800,9,45,4500,4500,4500,"42.6481373060645",28,1,0,2,2,3,1,0,"3","3","0.16","3.16",35,0,35,0,0,35,1,17,17,17,16,"445359","42446","0","-7615","34164","19750","395977","464972","508445.5","520257.5","11812","5600","514045.5","143206","120799","156902.5","90526.5","-10577","79949.5","11772","91721.5","801728","189892","287568","704052","0","12129","8818","109587","10000","5297","12955","58554","3900","13654","22407","36","0","9296",0,"644","59","1486","640","0","9672","1728"
"190",44806,10,16,1660,1600,1516,"6.39767342726087",28,1,0,2,2,5,1,1,"1","2.26","1.41","2.41",31,0,31,1,0,31,1,28,28,28,14,"855722","559599","0","46160","141604","74180","0","748413","848645","865502","16857","8190","856835","435999","372270","420645","365115","1759","366874","14716","381590","809535","779220","1247097","344483","7960","25780","59497","18523","9250","1489","28987","8098","4436","18474","63729","0","9647","13478",0,"4479","22","1331","31644","6798","1588","54"
"191",45333,9,15,1510,1500,1516,"39.0672367480664",28,1,0,4,3,7,1,0,"1","1","0","1",0,0,0,0,0,0,10,26,27,27,1,"336676","266308.6","0","0","0","0","0","285479.6","358116.6","762932.6","404816","0","358116.6","2362.6","-50383.4","16963.6","-10962.4","-9365","-20327.4","322909","302581.6","482339","249639","257425","479715","0","15827","28492","0","0","0","736","2512","5185","15143","52746","541","6214","10282",0,"1792","1680","831","0","0","8468","1699"
"192",45335,9,15,1510,1500,1516,"39.0672367480664",28,1,0,3,2,8,1,0,"2","2","0","2",0,0,0,0,0,0,0,23,23,23,0,"167618","177203","0","0","0","0","0","177203","214092","214092","0","0","214092","59168","26603","61216","37382","-331","37051","0","37051","70376","224449","251142","46818","0","3062","37532","0","0","0","7734","5168","0","11070","32565","0","1555","5166",0,"1534","0","479","0","0","594","0"
"193",45338,8,15,1510,1500,1516,"75.3991346526384",28,1,0,2,2,7,1,0,"2","2","0","2",7,0,7,0,0,7,0,18,18,18,6,"90217","97443","0","3522","12950","0","0","148188","179663.9","191642.9","11979","0","179663.9","44764","21809","52555.9","17231.9","-8972","8259.9","11979","20238.9","165660","129172","-103739","400504","0","7524","21289","285","0","142","7024","12893","311","9740","22955","0","0","6508",0,"355","0","270","0","0","4486","4530"
"194",45339,8,16,1660,1600,1516,"82.4876763081445",28,1,0,4,3,9,1,0,"1","1","0.27","1.28",0,0,0,0,0,0,10,11,16,16,1,"165408","170466","0","3363","0","0","0","178574","220524.95","220524.95","0","0","220524.95","52793.56","45069.56","79230.51","40154.51","1045","41199.51","0","41199.51","271128","262146","477005","49883","0","12529","32414","0","0","0","7601","4642","1064","3629","7724","0","7515","8797",0,"880","1029","585","2955","426","0","8"
"195",45340,6,46,4600,4600,4600,"93.07523191562",28,1,0,1,2,9,1,0,"1","1","0","1",9,0,9,0,0,9,0,12,12,12,9,"69830","8724","0","-2775","7189","72093","0","13138","29065.4","146428.4","117363","985.3","30050.7","-33308","-37078","-21917.63","-30808.6","-1721","-32529.6","99983","67453.4","39543","128581","91551","76880","0","1520","405","9122","4400","235","3696","5228","275","5626","3770","0","120","3406",0,"240","0","417","0","0","793","1018"
"196",45342,10,84,8410,6184,6184,"23.0681679128226",28,1,0,4,3,10,2,1,"2","2.67","0.67","2.68",0,0,0,0,0,50,0,21,21,21,3,"448668","298760","0","0","298516","33341","0","605623","651976","657168","5192","3336","655312","212898","160237","183215","113329","-10627","102702","5192","107894","446670","381190","157774","638286","0","22231","28790","183511","0","7","9184","19381","3310","8996","52661","0","12787","6858",0,"3671","0","1027","13756","2718","8904","2515"
"197",45343,8,16,1660,1600,1516,"82.4876763081445",28,1,0,2,2,7,1,0,"1","1","0","1",5,0,5,0,0,5,11,10,15,15,4,"102264","88702","0","180","5850","0","0","105083","128376","134459","6083","515.5","128891.5","24095","18944","39435","14890","-497","14393","5073","19466","305356","51610.5","291573.5","69008","0","7969","13523","0","0","55","6752","7268","4540","13791","5151","0","0","3392",0,"682","987","912","0","0","646","11"
"198",45345,8,83,8330,6184,6184,"32.3844335216813",28,1,0,3,3,9,1,0,"1","1","0","1",15,0,15,0,0,15,10,11,15,15,7,"119196","32568","0","0","26494","2350","465","97388","147597","154262","6665","1800","149397","48139","36577","80153","49044","-4789","44255","6665","50920","540074","138292","455417","223110","0","9308","0","4667","0","15","4318","12669","2030","5371","11562","108","0","5027",0,"655","2508","3275","0","0","4275","709"
"199",45346,8,83,8330,6184,6184,"32.3844335216813",28,1,0,1,2,10,1,0,"2","2","0","2",21,0,21,0,0,21,0,17,17,17,10,"158617","111015","0","3240","64383","2671","0","180636","213319.97","218860.97","5541","6193","219512.97","70983","41319","71346.97","55309.97","181","55490.97","5541","61031.97","107585","257858","285611","79832","0","6590","21504","11458","0","2523","7884","5403","876","12016","29664","0","0","6114",0,"1180","0","452","0","0","341","35"
"200",45347,8,45,4500,4500,4500,"34.7641591637178",28,1,0,3,2,6,1,0,"1","1","0.25","1.25",30,0,30,0,0,30,1,15,15,15,13,"276165","13796","0","3510","52342","0","203598","273246","297867","298267","400","15256","313123","59446","40750","62672","19915","-4426","15489","400","15889","219153","172244","92965","301975","0","7107","5933","72580","6243","6495","11210","25045","3862","15508","18696","2815","0","4449",0,"1615","50","661","0","0","1781","3018"
